timestamp,server_id,server_type,cpu_percent,memory_percent,disk_io,is_anomaly
2025-01-01 00:00:00,web_1,web,15.105436319925307,30.42452703309859,50.76905399415481,0
2025-01-01 00:05:00,web_1,web,31.474673951649766,29.607912775806348,51.73656647671374,0
2025-01-01 00:10:00,web_1,web,13.29114679189318,22.49214796563295,52.49705490093237,0
2025-01-01 00:15:00,web_1,web,23.185995487022137,26.437014646996772,56.21166159686171,0
2025-01-01 00:20:00,web_1,web,27.873750069803826,29.73525520086796,34.28294453447229,0
2025-01-01 00:25:00,web_1,web,21.5387571896621,18.893978214633695,55.84963021614594,0
2025-01-01 00:30:00,web_1,web,17.3416461050754,26.09728730026539,47.7337362187291,0
2025-01-01 00:35:00,web_1,web,11.771390610800172,27.16370075961575,46.33651942268847,0
2025-01-01 00:40:00,web_1,web,15.24095453449263,30.43159247143454,39.919988669501485,0
2025-01-01 00:45:00,web_1,web,14.604625197378416,31.21484026805596,29.449704255707285,0
2025-01-01 00:50:00,web_1,web,20.295775945455734,31.581326126661995,38.9910786676962,0
2025-01-01 00:55:00,web_1,web,24.78054059449468,30.802205229145386,51.223233086809834,0
2025-01-01 01:00:00,web_1,web,21.095887043471386,27.141994674592716,37.611079463875846,0
2025-01-01 01:05:00,web_1,web,13.113078839592111,37.50116450254211,39.360287843131935,0
2025-01-01 01:10:00,web_1,web,16.68513085126861,34.02509047815463,48.522036904309566,0
2025-01-01 01:15:00,web_1,web,16.921711617433107,33.167726740507135,42.00542135049496,0
2025-01-01 01:20:00,web_1,web,23.781106425319653,25.77311526177203,36.105304414635235,0
2025-01-01 01:25:00,web_1,web,18.155579194931114,30.865467779645336,56.039798850915915,0
2025-01-01 01:30:00,web_1,web,25.01264804729453,23.968968363808646,48.84317459745398,0
2025-01-01 01:35:00,web_1,web,22.217489881257116,26.103857650064118,52.23817046266368,0
2025-01-01 01:40:00,web_1,web,19.092992429341386,35.71118795286573,80.78706020925954,0
2025-01-01 01:45:00,web_1,web,18.864653903719407,26.457283174602036,64.73013316504891,0
2025-01-01 01:50:00,web_1,web,20.977362368755706,32.37046083900446,41.41483260021634,0
2025-01-01 01:55:00,web_1,web,19.23740112869458,26.082530295419385,56.43244479102009,0
2025-01-01 02:00:00,web_1,web,9.327364333059238,21.87010676429644,50.61471496828439,0
2025-01-01 02:05:00,web_1,web,27.872611237536688,34.88781355609696,30.51545969982422,0
2025-01-01 02:10:00,web_1,web,20.883108502596038,29.848513917569857,51.88369162782849,0
2025-01-01 02:15:00,web_1,web,25.7824029811271,33.612320187205036,42.15481145614506,0
2025-01-01 02:20:00,web_1,web,26.674790871797608,35.65259546454174,32.566814660835036,0
2025-01-01 02:25:00,web_1,web,15.705213223855592,36.188850122541005,66.39473604683353,0
2025-01-01 02:30:00,web_1,web,17.47636410911259,31.769800729683258,39.10582948891131,0
2025-01-01 02:35:00,web_1,web,19.648351943011804,20.730310146027573,33.75664761460959,0
2025-01-01 02:40:00,web_1,web,21.338927204922545,22.058299151887933,55.92986801545185,0
2025-01-01 02:45:00,web_1,web,19.04776663113156,25.98799394951248,50.76943837786836,0
2025-01-01 02:50:00,web_1,web,21.90851527252365,34.51896572413038,40.80652947338438,0
2025-01-01 02:55:00,web_1,web,8.69729423573486,28.14995901229127,41.88179362846558,0
2025-01-01 03:00:00,web_1,web,24.238893603884026,32.35127969930584,52.232350750676375,0
2025-01-01 03:05:00,web_1,web,16.887637288047355,23.676769123009965,62.58414783177226,0
2025-01-01 03:10:00,web_1,web,16.612788383143084,28.705365789477753,45.20464603775398,0
2025-01-01 03:15:00,web_1,web,12.072488591919093,17.34339798667898,52.82382738789567,0
2025-01-01 03:20:00,web_1,web,26.193574583301118,32.694849923680785,44.847609163658156,0
2025-01-01 03:25:00,web_1,web,16.742349598485987,23.340224654415444,38.40150327456737,0
2025-01-01 03:30:00,web_1,web,14.00226117788122,27.183345007031516,43.744918304251534,0
2025-01-01 03:35:00,web_1,web,20.418656622184546,25.96929707559368,73.4627264031607,0
2025-01-01 03:40:00,web_1,web,19.443119429882575,26.722631493234488,51.40286275376526,0
2025-01-01 03:45:00,web_1,web,8.234000828106042,30.1192775570585,58.757199873186536,0
2025-01-01 03:50:00,web_1,web,22.826620493096954,27.075789261309772,46.375648581415426,0
2025-01-01 03:55:00,web_1,web,24.194639975142152,39.379855535092396,39.20393093987982,0
2025-01-01 04:00:00,web_1,web,24.805441415554792,34.655984916488705,55.12855212058057,0
2025-01-01 04:05:00,web_1,web,20.98443332779489,40.4154072874711,47.71599852964823,0
2025-01-01 04:10:00,web_1,web,11.628579744525494,32.94069316113222,58.995291493962746,0
2025-01-01 04:15:00,web_1,web,28.24653886412164,24.587236732039777,50.16417042631832,0
2025-01-01 04:20:00,web_1,web,20.15013523468326,25.876562918093832,63.87042621307534,0
2025-01-01 04:25:00,web_1,web,21.4442535029501,31.877666499824343,56.68728856385543,0
2025-01-01 04:30:00,web_1,web,7.73550766548272,27.985807462843457,46.20860260813522,0
2025-01-01 04:35:00,web_1,web,26.117286449642457,25.323171182996475,50.04867902672668,0
2025-01-01 04:40:00,web_1,web,21.532085246831805,27.015670495300803,32.603904967016526,0
2025-01-01 04:45:00,web_1,web,16.215172252994414,39.30299945150475,66.69287350654318,0
2025-01-01 04:50:00,web_1,web,12.500534677015974,27.711040400995262,60.82463935587028,0
2025-01-01 04:55:00,web_1,web,8.731617859282665,24.322228644847097,49.31973486322625,0
2025-01-01 05:00:00,web_1,web,22.662563626146532,27.114190901151904,44.37939313979061,0
2025-01-01 05:05:00,web_1,web,17.05208261656391,33.452510286340875,47.286047912024,0
2025-01-01 05:10:00,web_1,web,22.060568224497267,25.63635948929603,64.76942271547452,0
2025-01-01 05:15:00,web_1,web,15.56754798138173,35.286905483726926,68.622511683114,0
2025-01-01 05:20:00,web_1,web,15.90186681228812,21.150774371117656,53.02813518247711,0
2025-01-01 05:25:00,web_1,web,20.352930823058035,29.15817342551055,54.50739738585864,0
2025-01-01 05:30:00,web_1,web,15.389367402724911,30.536540333848066,61.1784046679347,0
2025-01-01 05:35:00,web_1,web,24.702905510767092,28.35006625079406,49.79461398907134,0
2025-01-01 05:40:00,web_1,web,23.723635595554082,32.79521971995899,54.091457621221636,0
2025-01-01 05:45:00,web_1,web,33.10868524746788,31.2178582357911,32.20579623701845,0
2025-01-01 05:50:00,web_1,web,19.11230157419497,30.679075749646454,49.138588621196625,0
2025-01-01 05:55:00,web_1,web,16.092495044622833,25.819592914687544,40.78820152225927,0
2025-01-01 06:00:00,web_1,web,23.117227149423815,38.395336283774114,54.772640304911924,0
2025-01-01 06:05:00,web_1,web,19.21546794830488,27.996039202235576,57.9993461814621,0
2025-01-01 06:10:00,web_1,web,18.291613330185914,33.815972682257026,41.82110641713189,0
2025-01-01 06:15:00,web_1,web,22.297063086510256,27.066085157325322,39.46752110855652,0
2025-01-01 06:20:00,web_1,web,10.942398495969336,31.865399876786082,42.19928631138547,0
2025-01-01 06:25:00,web_1,web,14.248824295986376,25.665853340739375,37.43337213915861,0
2025-01-01 06:30:00,web_1,web,25.299191596886182,35.78468538058353,39.47280612872163,0
2025-01-01 06:35:00,web_1,web,19.320963317455494,27.87846242628348,49.47332774314943,0
2025-01-01 06:40:00,web_1,web,15.201876908280738,31.97030114121161,53.82546305345765,0
2025-01-01 06:45:00,web_1,web,22.353160068026572,24.805456044090153,49.46191372575258,0
2025-01-01 06:50:00,web_1,web,24.602367076715286,32.24102322085711,45.74727276111306,0
2025-01-01 06:55:00,web_1,web,15.171613447649781,32.00607467608602,14.969451494351244,0
2025-01-01 07:00:00,web_1,web,16.116306935263083,32.55159890665454,38.0718398610693,0
2025-01-01 07:05:00,web_1,web,13.527805179470912,29.041205495714852,43.694480892093374,0
2025-01-01 07:10:00,web_1,web,22.372668831237387,22.3921400752833,59.77392875430609,0
2025-01-01 07:15:00,web_1,web,25.604674179079357,27.26558934750671,70.39968018099296,0
2025-01-01 07:20:00,web_1,web,22.752578453224253,25.383741885550116,46.83136476767678,0
2025-01-01 07:25:00,web_1,web,26.4735294521949,29.260152929964182,54.689124857358856,0
2025-01-01 07:30:00,web_1,web,19.45581274212513,28.89415813341325,44.4494248056151,0
2025-01-01 07:35:00,web_1,web,25.952403262405106,21.179193353983237,38.983780842981055,0
2025-01-01 07:40:00,web_1,web,10.781762236237395,30.642762935276647,62.47855332431583,0
2025-01-01 07:45:00,web_1,web,19.29487906879438,27.7433781378391,42.11730961235299,0
2025-01-01 07:50:00,web_1,web,23.410173920507557,32.38947431627297,65.47097137572649,0
2025-01-01 07:55:00,web_1,web,17.67460922861532,27.73704581676932,33.21723276188612,0
2025-01-01 08:00:00,web_1,web,16.74647940183934,35.34122073763319,52.563191463572096,0
2025-01-01 08:05:00,web_1,web,22.800934859726617,22.264241097208224,55.77495128029614,0
2025-01-01 08:10:00,web_1,web,13.556418958780998,25.298943039957102,40.407043045787965,0
2025-01-01 08:15:00,web_1,web,28.187277332199734,37.26840765411837,38.739708477889465,0
2025-01-01 08:20:00,web_1,web,23.887742363412983,37.35252914543106,56.92693400052868,0
2025-01-01 08:25:00,web_1,web,29.87892759338039,28.6338091928862,36.401678009399085,0
2025-01-01 08:30:00,web_1,web,17.18307765108023,34.35580033051835,45.52463237468437,0
2025-01-01 08:35:00,web_1,web,32.336065018657415,23.71964274588375,51.02182604595048,0
2025-01-01 08:40:00,web_1,web,22.729089971511627,33.9798424141182,59.61025981131178,0
2025-01-01 08:45:00,web_1,web,12.617579499487336,36.316715851940366,45.03574792519869,0
2025-01-01 08:50:00,web_1,web,16.967027266663465,31.83910714749342,43.992366395539605,0
2025-01-01 08:55:00,web_1,web,14.272257971977044,23.76142815857065,28.132383663393355,0
2025-01-01 09:00:00,web_1,web,48.42640217202024,59.93298850900718,99.52368451631875,0
2025-01-01 09:05:00,web_1,web,62.36092340970352,72.33495767103555,108.04267825074547,0
2025-01-01 09:10:00,web_1,web,60.800975779809235,55.33047265886527,99.6395250372708,0
2025-01-01 09:15:00,web_1,web,39.49674243637136,64.73890346411248,106.79676780535195,0
2025-01-01 09:20:00,web_1,web,56.08465525426478,77.10703746880428,110.72135934776979,0
2025-01-01 09:25:00,web_1,web,52.656619416269905,64.79722943551592,120.61188500674626,0
2025-01-01 09:30:00,web_1,web,48.977897249641956,54.283185990087986,80.05379894174838,0
2025-01-01 09:35:00,web_1,web,45.682901795685666,56.864357004649634,115.57623184425793,0
2025-01-01 09:40:00,web_1,web,49.382393028638866,55.77573506057906,109.26278105420378,0
2025-01-01 09:45:00,web_1,web,44.81341278020595,60.30631732865879,67.71341385808303,0
2025-01-01 09:50:00,web_1,web,41.96093366629121,56.23112164870722,81.32442708085425,0
2025-01-01 09:55:00,web_1,web,45.551126896997125,77.39498144698702,112.25467635157096,0
2025-01-01 10:00:00,web_1,web,52.14311630257582,53.14248458259378,108.77887230722934,0
2025-01-01 10:05:00,web_1,web,56.317056695026814,53.7378676029918,85.34226993438868,0
2025-01-01 10:10:00,web_1,web,58.03602635270716,41.54838545112561,108.83682810695029,0
2025-01-01 10:15:00,web_1,web,39.27613527776375,86.25914286419821,112.95402033751131,0
2025-01-01 10:20:00,web_1,web,53.025474615590404,59.025426183272025,91.90998143237402,0
2025-01-01 10:25:00,web_1,web,43.45352642600086,55.99199948114004,93.16306395142425,0
2025-01-01 10:30:00,web_1,web,50.568377221346175,60.51349708354361,109.03247899845366,0
2025-01-01 10:35:00,web_1,web,31.01702498000541,70.59009368937016,94.6001790989305,0
2025-01-01 10:40:00,web_1,web,48.063698692618985,60.29258928334414,90.95320199286535,0
2025-01-01 10:45:00,web_1,web,51.49955512485313,69.19206715173075,86.09633790725373,0
2025-01-01 10:50:00,web_1,web,54.877590989857794,51.04171138014398,100.36793274213753,0
2025-01-01 10:55:00,web_1,web,40.90926651035858,75.3655366474974,110.34276711184037,0
2025-01-01 11:00:00,web_1,web,54.7262071354478,53.98465347343878,90.47649748822795,0
2025-01-01 11:05:00,web_1,web,55.323392585309215,59.913460438448276,104.62225134540645,0
2025-01-01 11:10:00,web_1,web,52.42541228769085,54.46631919993679,103.0033580001486,0
2025-01-01 11:15:00,web_1,web,41.20961354253796,64.84232270565917,93.49373309419464,0
2025-01-01 11:20:00,web_1,web,64.84656414557097,74.87846158626867,87.52796430818711,0
2025-01-01 11:25:00,web_1,web,49.002705223892235,41.34544803275114,94.88038203654125,0
2025-01-01 11:30:00,web_1,web,48.2733431953776,58.59273039906288,88.80447262287385,0
2025-01-01 11:35:00,web_1,web,52.028489586171204,69.92958576153552,107.69796586708672,0
2025-01-01 11:40:00,web_1,web,43.40000189028062,68.67223171260856,114.43269785591555,0
2025-01-01 11:45:00,web_1,web,61.90935300959238,61.29900443317539,99.38415882737438,0
2025-01-01 11:50:00,web_1,web,66.91388480779081,50.77578366564257,112.39857682606329,0
2025-01-01 11:55:00,web_1,web,43.26604746308045,52.38156601717369,107.8528605570436,0
2025-01-01 12:00:00,web_1,web,57.21699194282311,44.56142001111871,104.41146618664284,0
2025-01-01 12:05:00,web_1,web,28.688235329022234,70.88445779713774,111.100947234757,0
2025-01-01 12:10:00,web_1,web,53.663094008846386,65.41516684226266,105.05423479156839,0
2025-01-01 12:15:00,web_1,web,40.13258680377682,57.47991863836007,101.81542426572871,0
2025-01-01 12:20:00,web_1,web,60.80398303688163,50.42449290719264,111.6665886011125,0
2025-01-01 12:25:00,web_1,web,49.53943597713954,52.88098992337325,74.85379032923514,0
2025-01-01 12:30:00,web_1,web,64.70530601580242,70.28585829102826,95.63344996411085,0
2025-01-01 12:35:00,web_1,web,48.892472767447586,57.51692229765088,97.2575176430403,0
2025-01-01 12:40:00,web_1,web,52.91596585013608,55.95693577266007,94.60417936212728,0
2025-01-01 12:45:00,web_1,web,65.94119648030633,57.623476639700655,100.06007345761839,0
2025-01-01 12:50:00,web_1,web,50.78354067260569,79.87030711380916,97.39822112814134,0
2025-01-01 12:55:00,web_1,web,41.1695193334737,49.174617768550796,109.64911725827511,0
