timestamp,server_id,server_type,cpu_percent,memory_percent,disk_io,is_anomaly
2025-01-01 00:00:00,web_1,web,20.160186147520534,37.2650498904097,51.78118618733244,0
2025-01-01 00:05:00,web_1,web,18.528418337091768,21.29218613537318,48.74357001939964,0
2025-01-01 00:10:00,web_1,web,24.591224451155902,31.456471686847458,45.68305485721818,0
2025-01-01 00:15:00,web_1,web,27.989357108031502,19.32982383808995,45.143768516333445,0
2025-01-01 00:20:00,web_1,web,11.143969602126969,33.85904988306772,59.738529419528255,0
2025-01-01 00:25:00,web_1,web,21.62388743122481,29.440177985566006,49.56306533515984,0
2025-01-01 00:30:00,web_1,web,14.56030518781542,34.483668127815605,57.773582045790604,0
2025-01-01 00:35:00,web_1,web,19.460286912063818,25.59974659504818,39.94258273694438,0
2025-01-01 00:40:00,web_1,web,16.945007933102172,25.69358375611238,53.577544278088865,0
2025-01-01 00:45:00,web_1,web,17.145305674536566,32.187974352824455,39.02750205511231,0
2025-01-01 00:50:00,web_1,web,22.45406094048355,32.04769409656473,60.32805596216395,0
2025-01-01 00:55:00,web_1,web,18.236265859007723,23.568585393682657,58.22408817671838,0
2025-01-01 01:00:00,web_1,web,14.834717918546648,28.64126613636772,43.15964026859602,0
2025-01-01 01:05:00,web_1,web,13.01369447091582,21.831589731505723,38.812693187187854,0
2025-01-01 01:10:00,web_1,web,25.89131554980768,24.692666354801773,62.755382532169264,0
2025-01-01 01:15:00,web_1,web,19.42546587736379,31.066333104486922,63.2309238762364,0
2025-01-01 01:20:00,web_1,web,17.67970661397416,28.491996104552193,59.985012794435455,0
2025-01-01 01:25:00,web_1,web,15.331190703230593,25.54120645740359,28.900362502023835,0
2025-01-01 01:30:00,web_1,web,19.0296221865063,26.139129619296114,41.60438846323313,0
2025-01-01 01:35:00,web_1,web,16.621318318564587,19.711724493139503,57.269196058080915,0
2025-01-01 01:40:00,web_1,web,25.658739103525267,31.13423069751416,57.58985415479231,0
2025-01-01 01:45:00,web_1,web,25.569758702983446,30.160323091103507,50.233021211001514,0
2025-01-01 01:50:00,web_1,web,24.043076854367452,30.94374778749603,52.998654069588376,0
2025-01-01 01:55:00,web_1,web,25.52013774761241,31.23118165444741,65.49821590385642,0
2025-01-01 02:00:00,web_1,web,27.40242947532298,37.4150628752185,58.39494689954467,0
2025-01-01 02:05:00,web_1,web,16.881755864678976,25.80602402972105,45.03914580424433,0
2025-01-01 02:10:00,web_1,web,9.685727669373549,24.413641087612046,51.181717705687696,0
2025-01-01 02:15:00,web_1,web,20.68439815852008,33.23801314802598,56.16081396537918,0
2025-01-01 02:20:00,web_1,web,18.29238657006514,30.43656652622641,47.047837042683,0
2025-01-01 02:25:00,web_1,web,30.00485479596408,34.888349019751224,45.660131599836205,0
2025-01-01 02:30:00,web_1,web,23.68011807176868,25.652123124980754,45.315535611720726,0
2025-01-01 02:35:00,web_1,web,23.72757280642595,30.967751054992167,62.22082076186621,0
2025-01-01 02:40:00,web_1,web,25.86986061034571,31.519174863599254,54.37643361379044,0
2025-01-01 02:45:00,web_1,web,25.56425595117035,21.230819343340244,42.862881933847405,0
2025-01-01 02:50:00,web_1,web,21.109876859527375,32.388776120978534,35.32076556181994,0
2025-01-01 02:55:00,web_1,web,19.5175596881991,37.54213833253256,54.61749513921019,0
2025-01-01 03:00:00,web_1,web,15.164222071473466,31.722397703625337,40.17124636794211,0
2025-01-01 03:05:00,web_1,web,15.59708700353454,34.092274728331105,55.42691622209554,0
2025-01-01 03:10:00,web_1,web,22.187165526081504,20.798009578812906,41.62123693248836,0
2025-01-01 03:15:00,web_1,web,15.866167743760315,26.426134888777984,41.97683723265179,0
2025-01-01 03:20:00,web_1,web,28.73883815831976,32.272467294523146,41.102965530485115,0
2025-01-01 03:25:00,web_1,web,25.440964217427865,35.63404122089108,53.74162156675666,0
2025-01-01 03:30:00,web_1,web,23.702940501440022,28.066162668046207,32.32746249957448,0
2025-01-01 03:35:00,web_1,web,25.596421696704162,28.40932765906309,48.71631855217465,0
2025-01-01 03:40:00,web_1,web,17.258757594742228,29.975963295102517,27.54712719352836,0
2025-01-01 03:45:00,web_1,web,14.873219140961142,29.3599924843143,27.071936791074684,0
2025-01-01 03:50:00,web_1,web,26.732676039787297,32.93635388589907,46.549289332924346,0
2025-01-01 03:55:00,web_1,web,15.254458316490004,34.1835801665764,41.365212947230994,0
2025-01-01 04:00:00,web_1,web,14.19084348332605,28.694716069347365,54.22008813576092,0
2025-01-01 04:05:00,web_1,web,17.435238354343348,38.36620702372294,31.691173535146525,0
2025-01-01 04:10:00,web_1,web,18.539439051214842,25.743748486823847,47.530878447038816,0
2025-01-01 04:15:00,web_1,web,20.16747654805447,34.42611794728203,48.833197736887065,0
2025-01-01 04:20:00,web_1,web,27.058701997804523,35.62777893460417,59.97813555752359,0
2025-01-01 04:25:00,web_1,web,31.45202215578183,26.823923826431983,55.864484486201285,0
2025-01-01 04:30:00,web_1,web,23.18955004310628,40.968551884166295,54.90206368045586,0
2025-01-01 04:35:00,web_1,web,18.6059467567613,28.53378515871877,44.48887577146366,0
2025-01-01 04:40:00,web_1,web,30.94956520340348,22.55934105268098,46.258289542339526,0
2025-01-01 04:45:00,web_1,web,15.980518953451792,32.11257726138194,20.94309809151809,0
2025-01-01 04:50:00,web_1,web,14.619905251349174,31.174712747914654,39.89648106184678,0
2025-01-01 04:55:00,web_1,web,15.389399684010218,29.262757556098528,50.19139182686848,0
2025-01-01 05:00:00,web_1,web,24.017504053304236,29.74263515369315,39.65448127805291,0
2025-01-01 05:05:00,web_1,web,13.026559952331413,30.256897854752452,53.44167680906214,0
2025-01-01 05:10:00,web_1,web,13.451592398514352,31.045290670254545,55.28591625701829,0
2025-01-01 05:15:00,web_1,web,16.723415097836508,24.909614537033157,48.57388891398322,0
2025-01-01 05:20:00,web_1,web,20.097306578684314,24.07823132123738,46.12586422093257,0
2025-01-01 05:25:00,web_1,web,13.944569356892003,40.50795486524496,51.25105141393009,0
2025-01-01 05:30:00,web_1,web,20.912755006396935,25.730357896745506,58.73463538765112,0
2025-01-01 05:35:00,web_1,web,27.890290136240388,30.325118985487585,51.817122148773336,0
2025-01-01 05:40:00,web_1,web,16.554796097639027,27.832052206910518,60.194070522795194,0
2025-01-01 05:45:00,web_1,web,7.656332588489407,33.950790692720766,38.00839200942416,0
2025-01-01 05:50:00,web_1,web,20.503202247838924,28.96573003617691,50.08900586716153,0
2025-01-01 05:55:00,web_1,web,20.876720477354194,29.50257892514114,41.38225578677411,0
2025-01-01 06:00:00,web_1,web,22.732913565204996,33.4259498735726,50.93843053653223,0
2025-01-01 06:05:00,web_1,web,19.17454715017847,31.341922523748714,58.32315043407493,0
2025-01-01 06:10:00,web_1,web,14.266597651268217,35.1631155818176,60.00390519896605,0
2025-01-01 06:15:00,web_1,web,24.14541191111222,29.740996405671773,51.18671536154627,0
2025-01-01 06:20:00,web_1,web,19.803450836450555,33.965863606653414,63.54532827265142,0
